Timestamp,Label,Risk Score,X1,Y1,X2,Y2
8.17,person,0.02,585,258,614,306
8.17,person,0.17,229,228,261,309
8.17,truck,0.10,415,193,474,248
8.17,car,0.01,468,243,494,265
8.21,car,0.17,377,242,478,302
8.21,car,0.16,1,241,143,355
8.21,car,0.07,331,235,376,274
8.21,truck,0.15,494,212,612,300
8.21,truck,0.32,136,188,244,284
8.21,person,0.21,225,224,262,311
8.21,truck,0.11,415,193,475,250
8.21,person,0.01,586,259,616,306
8.21,car,0.01,469,243,494,265
8.24,car,0.18,376,240,477,301
8.24,car,0.14,1,243,137,355
8.24,car,0.07,331,235,375,275
8.24,truck,0.15,495,212,614,301
8.24,truck,0.37,131,188,251,286
8.24,truck,0.12,414,194,475,255
8.24,person,0.21,224,222,259,313
8.24,car,0.02,98,232,134,265
8.24,person,0.01,588,259,616,308
8.24,car,0.01,470,244,495,266
8.27,car,0.18,376,241,477,302
8.27,car,0.13,0,244,131,355
8.27,car,0.07,331,235,376,275
8.27,truck,0.15,496,211,616,300
8.27,truck,0.32,127,188,235,289
8.27,person,0.20,224,223,257,314
8.27,truck,0.12,415,194,475,257
8.27,car,0.02,94,235,133,274
8.27,person,0.01,591,258,620,308
8.31,car,0.12,0,245,125,355
8.31,car,0.18,375,242,476,303
8.31,car,0.07,331,235,376,276
8.31,truck,0.35,125,188,240,291
8.31,truck,0.15,499,210,621,302
8.31,person,0.21,223,223,257,317
8.31,car,0.03,92,233,132,277
8.31,truck,0.12,415,194,477,257
8.31,person,0.01,592,259,623,309
8.31,car,0.01,54,232,95,248
8.34,car,0.18,375,243,477,305
8.34,car,0.10,0,245,118,356
8.34,car,0.07,331,236,377,277
8.34,truck,0.15,498,211,621,302
8.34,truck,0.38,125,188,245,293
8.34,car,0.03,91,233,128,281
8.34,truck,0.13,413,195,476,258
8.34,person,0.01,594,260,626,309
8.34,person,0.19,222,231,257,316
8.38,car,0.09,0,248,111,357
8.38,car,0.18,374,243,476,305
8.38,car,0.07,331,238,378,278
8.38,car,0.03,86,233,126,280
8.38,truck,0.40,122,188,247,295
8.38,truck,0.15,498,212,619,303
8.38,person,0.20,221,233,258,318
8.38,truck,0.13,413,196,476,259
8.38,person,0.01,597,263,628,311
8.41,car,0.08,1,248,102,356
8.41,car,0.18,374,244,476,306
8.41,car,0.07,331,238,377,279
8.41,truck,0.40,119,188,244,295
8.41,car,0.03,83,233,124,282
8.41,truck,0.15,499,213,623,304
8.41,person,0.21,222,235,259,320
8.41,truck,0.12,413,198,476,260
8.41,person,0.01,600,264,628,312
8.41,car,0.01,26,232,88,262
8.44,car,0.18,373,245,475,306
8.44,car,0.06,1,248,94,356
8.44,truck,0.15,499,214,627,307
8.44,car,0.07,331,237,377,279
8.44,car,0.03,79,233,119,282
8.44,truck,0.40,116,188,241,297
8.44,car,0.02,15,231,84,274
8.44,person,0.22,221,232,259,322
8.44,person,0.01,601,265,633,313
8.44,truck,0.12,416,198,478,259
8.48,car,0.05,0,251,86,355
8.48,car,0.19,373,245,475,307
8.48,car,0.03,77,233,117,283
8.48,car,0.07,331,238,377,280
8.48,truck,0.15,500,213,630,308
8.48,truck,0.41,113,188,241,299
8.48,car,0.02,6,232,81,280
8.48,person,0.22,219,233,257,324
8.48,person,0.01,602,265,635,313
8.48,truck,0.12,418,198,478,261
8.51,car,0.19,373,245,475,307
8.51,car,0.04,0,253,75,355
8.51,truck,0.14,503,215,632,309
8.51,truck,0.44,110,188,244,301
8.51,car,0.07,331,238,377,280
8.51,car,0.03,73,235,113,285
8.51,car,0.02,2,232,78,284
8.51,truck,0.12,418,198,478,263
8.51,person,0.01,604,265,637,314
8.51,person,0.22,217,236,256,325
8.54,car,0.19,373,245,475,307
8.54,truck,0.44,106,187,243,301
8.54,truck,0.14,505,215,632,308
8.54,car,0.03,0,256,65,355
8.54,car,0.02,71,235,109,286
8.54,car,0.07,331,238,377,280
8.54,car,0.02,0,232,75,289
8.54,person,0.01,606,265,639,314
8.54,truck,0.12,421,198,481,263
8.58,car,0.19,373,245,475,307
8.58,truck,0.46,102,186,243,302
8.58,car,0.02,0,263,50,355
8.58,truck,0.14,507,215,634,309
8.58,car,0.02,67,234,105,286
8.58,car,0.02,0,232,70,300
8.58,car,0.07,331,238,377,280
8.58,person,0.01,610,265,639,313
8.61,car,0.19,372,245,474,307
8.61,truck,0.49,97,185,244,304
8.61,car,0.01,0,272,38,357
8.61,car,0.02,65,234,101,287
8.61,car,0.07,331,238,377,279
8.61,truck,0.14,508,212,634,308
8.61,car,0.02,0,232,66,302
8.61,truck,0.13,420,197,481,268
8.61,person,0.22,212,238,251,328
8.64,car,0.19,372,244,474,307
8.64,truck,0.49,93,183,241,305
8.64,car,0.02,61,233,97,286
8.64,car,0.07,331,238,377,280
8.64,truck,0.13,509,213,637,308
8.64,car,0.01,0,280,24,356
8.64,person,0.22,210,240,250,329
8.64,car,0.02,0,231,62,303
8.64,truck,0.13,420,197,481,268
8.68,car,0.19,372,243,474,306
8.68,car,0.02,57,235,93,287
8.68,car,0.07,331,237,377,279
8.68,truck,0.50,88,181,239,306
8.68,car,0.02,0,231,58,304
8.68,truck,0.14,509,209,638,307
8.68,person,0.24,207,237,248,330
8.68,truck,0.14,420,195,481,268
8.71,car,0.19,372,242,474,306
8.71,car,0.02,0,229,54,304
8.71,truck,0.53,84,179,241,306
8.71,car,0.02,52,234,88,287
8.71,car,0.07,331,238,378,278
8.71,truck,0.14,509,207,638,307
8.71,truck,0.16,413,196,483,268
8.74,car,0.19,372,242,473,307
8.74,car,0.02,48,236,84,288
8.74,car,0.08,331,237,379,278
8.74,truck,0.53,80,178,241,305
8.74,car,0.02,0,229,50,304
8.74,truck,0.14,510,209,637,308
8.74,person,0.22,204,239,243,331
8.78,car,0.20,371,241,473,306
8.78,car,0.07,332,237,379,278
8.78,truck,0.14,511,205,639,307
8.78,truck,0.54,73,177,238,307
8.78,car,0.02,45,234,80,286
8.78,car,0.01,0,229,44,306
8.78,person,0.24,203,231,242,332
8.78,truck,0.15,419,193,484,267
8.81,car,0.20,371,239,474,306
8.81,truck,0.54,68,177,236,308
8.81,car,0.07,332,237,380,277
8.81,car,0.01,41,235,75,288
8.81,truck,0.13,514,206,639,308
8.81,car,0.01,0,229,39,308
8.81,truck,0.16,416,193,485,267
8.84,car,0.20,371,240,473,306
8.84,truck,0.54,62,176,232,309
8.84,car,0.07,332,237,380,277
8.84,truck,0.14,513,204,639,308
8.84,car,0.01,39,237,67,287
8.84,truck,0.18,408,192,486,265
8.84,car,0.01,0,229,36,305
8.84,person,0.24,198,237,240,335
8.88,car,0.20,371,240,473,306
8.88,truck,0.54,58,173,231,310
8.88,car,0.07,332,236,378,277
8.88,truck,0.13,517,204,639,308
8.88,car,0.01,34,241,63,287
8.88,truck,0.19,407,192,486,268
8.88,person,0.25,195,241,240,336
8.88,truck,0.01,0,229,30,308
8.88,car,0.05,231,234,268,272
8.91,car,0.20,371,239,474,306
8.91,truck,0.53,52,172,228,311
8.91,car,0.07,332,235,378,276
8.91,truck,0.12,519,204,639,308
8.91,car,0.01,32,246,57,288
8.91,truck,0.19,410,191,488,270
8.91,car,0.01,0,234,23,309
8.94,car,0.20,370,239,473,306
8.94,truck,0.51,44,171,227,311
8.94,truck,0.12,520,203,639,308
8.94,car,0.07,332,235,378,276
8.94,car,0.00,28,247,51,287
8.94,person,0.26,191,240,237,339
8.94,truck,0.20,406,191,490,269
8.98,car,0.20,370,238,473,305
8.98,car,0.08,332,235,379,277
8.98,truck,0.12,521,204,639,308
8.98,truck,0.48,32,170,226,314
8.98,person,0.24,189,244,234,338
8.98,truck,0.21,405,190,490,269
8.98,car,0.00,24,248,46,291
9.01,car,0.20,370,238,473,305
9.01,truck,0.45,21,168,220,314
9.01,truck,0.12,521,204,638,308
9.01,car,0.07,332,235,379,276
9.01,truck,0.22,404,190,490,271
9.04,car,0.21,368,236,471,303
9.04,truck,0.44,17,166,220,317
9.04,car,0.07,331,235,378,276
9.04,truck,0.12,522,202,639,307
9.04,truck,0.23,404,189,492,272
9.08,car,0.21,368,236,471,304
9.08,truck,0.43,10,164,219,319
9.08,truck,0.12,523,202,639,307
9.08,car,0.07,331,235,378,275
9.08,truck,0.22,406,188,493,271
9.11,car,0.20,369,237,472,303
9.11,truck,0.12,523,200,639,307
9.11,truck,0.40,6,163,209,321
9.11,car,0.08,332,233,380,275
9.11,truck,0.23,407,187,493,272
9.14,car,0.21,367,237,471,304
9.14,truck,0.41,1,164,216,320
9.14,truck,0.12,524,201,638,307
9.14,car,0.07,332,232,378,273
9.14,truck,0.23,408,186,493,274
9.18,car,0.21,367,236,471,303
9.18,truck,0.12,525,200,638,307
9.18,truck,0.39,0,158,209,321
9.18,car,0.07,332,233,378,273
9.18,truck,0.21,416,185,497,272
9.21,car,0.21,367,236,472,303
9.21,truck,0.11,526,199,639,307
9.21,car,0.07,332,232,378,273
9.21,truck,0.38,0,155,202,324
9.24,car,0.21,368,235,471,302
9.24,truck,0.39,0,153,206,325
9.24,truck,0.11,528,198,639,307
9.24,car,0.07,332,231,377,272
9.24,truck,0.25,407,182,500,272
9.28,car,0.21,368,235,471,302
9.28,truck,0.11,529,198,639,307
9.28,car,0.07,332,230,377,272
9.28,truck,0.38,1,151,203,326
9.28,person,0.32,162,237,216,352
9.28,truck,0.25,411,181,501,272
9.31,car,0.21,366,235,470,303
9.31,truck,0.11,530,198,639,307
9.31,car,0.07,332,230,378,272
9.31,truck,0.34,2,149,181,325
9.31,truck,0.24,412,181,502,272
9.31,person,0.34,158,236,215,353
9.34,car,0.21,366,235,470,303
9.34,truck,0.11,530,197,638,307
9.34,car,0.07,332,230,378,272
9.34,truck,0.35,1,147,185,329
9.34,truck,0.24,414,181,503,272
9.34,person,0.33,156,237,211,357
9.38,car,0.21,366,235,471,303
9.38,truck,0.11,532,196,639,307
9.38,car,0.07,332,231,378,272
9.38,truck,0.34,0,145,184,328
9.38,person,0.35,150,232,208,356
9.38,truck,0.24,417,180,506,272
9.41,car,0.21,367,235,470,303
9.41,truck,0.10,534,195,639,308
9.41,truck,0.36,0,143,191,336
9.41,car,0.07,332,231,379,272
9.41,person,0.33,148,239,206,358
9.41,truck,0.23,418,180,506,272
9.44,car,0.21,366,235,469,303
9.44,truck,0.10,535,195,637,309
9.44,truck,0.36,1,139,193,339
9.44,car,0.08,332,231,379,273
9.44,truck,0.24,418,179,507,271
9.44,person,0.31,144,240,201,357
9.48,car,0.21,366,234,470,302
9.48,truck,0.10,537,195,639,310
9.48,truck,0.36,1,138,191,340
9.48,car,0.08,331,231,378,273
9.48,truck,0.25,414,179,507,271
9.51,car,0.22,364,234,469,304
9.51,truck,0.09,539,195,639,309
9.51,car,0.08,331,230,378,272
9.51,truck,0.36,0,136,191,342
9.51,truck,0.25,418,178,508,273
9.54,car,0.22,364,234,469,303
9.54,truck,0.10,539,196,638,311
9.54,car,0.07,331,235,380,272
9.54,truck,0.32,0,132,170,347
9.54,person,0.36,129,225,192,358
9.54,truck,0.22,427,178,508,273
9.58,car,0.22,363,235,468,304
9.58,car,0.07,331,236,380,272
9.58,truck,0.09,541,196,638,311
9.58,truck,0.33,0,127,177,353
9.58,person,0.34,127,227,188,359
9.58,truck,0.21,428,178,508,273
9.61,car,0.22,364,234,468,303
9.61,truck,0.09,542,195,638,312
9.61,car,0.08,331,231,379,273
9.61,truck,0.32,0,125,172,353
9.61,person,0.35,121,227,186,358
9.61,truck,0.27,414,177,511,273
9.64,car,0.22,364,234,468,303
9.64,car,0.08,331,230,380,273
9.64,truck,0.09,544,195,638,313
9.64,truck,0.30,0,123,162,351
9.64,person,0.34,119,229,184,357
9.64,truck,0.25,419,177,510,274
9.68,car,0.22,363,234,467,303
9.68,car,0.08,331,230,380,272
9.68,truck,0.09,545,194,638,312
9.68,truck,0.29,0,120,156,339
9.68,person,0.31,116,234,179,356
9.68,car,0.10,183,226,253,276
9.68,truck,0.25,421,177,513,272
9.71,car,0.22,363,234,467,303
9.71,car,0.08,331,231,379,272
9.71,truck,0.08,548,194,638,312
9.71,truck,0.24,0,116,129,328
9.71,person,0.34,104,234,175,359
9.71,car,0.11,182,225,253,279
9.71,truck,0.22,430,177,515,272
9.74,car,0.22,363,234,467,303
9.74,car,0.08,331,232,380,272
9.74,truck,0.08,548,195,639,313
9.74,truck,0.29,412,174,514,272
9.74,truck,0.26,0,112,137,329
9.74,person,0.34,100,228,171,357
9.74,car,0.02,158,227,182,266
9.74,car,0.09,182,225,245,275
9.78,car,0.22,363,234,467,303
9.78,car,0.08,331,230,379,272
9.78,truck,0.08,549,196,638,314
9.78,truck,0.28,414,174,514,272
9.78,car,0.11,177,224,245,279
9.78,car,0.02,155,227,182,267
9.81,car,0.21,364,234,467,302
9.81,truck,0.08,551,195,638,314
9.81,car,0.08,330,230,378,272
9.81,truck,0.30,411,174,516,273
9.81,car,0.03,148,227,180,266
9.81,car,0.11,176,225,249,278
9.81,truck,0.21,0,106,114,338
9.81,person,0.33,85,232,163,357
9.84,car,0.22,363,233,467,303
9.84,truck,0.07,553,195,638,315
9.84,car,0.07,331,234,380,272
9.84,car,0.03,148,227,179,266
9.84,truck,0.23,431,174,518,273
9.84,car,0.11,174,224,248,276
9.88,car,0.22,362,233,466,303
9.88,truck,0.07,555,194,638,315
9.88,car,0.08,331,231,378,273
9.88,car,0.03,144,227,177,267
9.88,truck,0.29,417,173,519,273
9.88,car,0.11,172,225,246,277
9.91,car,0.22,363,232,468,302
9.91,truck,0.07,556,193,638,316
9.91,car,0.08,330,230,378,273
9.91,truck,0.31,411,172,519,274
9.91,car,0.11,169,224,243,277
9.91,car,0.03,140,226,174,268
9.94,car,0.22,363,232,468,302
9.94,car,0.04,127,227,175,268
9.94,car,0.08,330,229,379,273
9.94,truck,0.07,558,195,639,317
9.94,truck,0.28,420,172,520,274
9.94,car,0.11,167,226,241,279
9.98,car,0.22,363,232,467,302
9.98,car,0.04,123,226,173,269
9.98,car,0.09,330,229,380,273
9.98,truck,0.06,560,195,639,316
9.98,truck,0.30,415,172,520,274
9.98,car,0.11,164,225,240,279
10.01,car,0.22,363,232,466,303
10.01,car,0.05,117,226,172,270
10.01,car,0.09,330,229,381,273
10.01,car,0.12,162,224,241,280
10.01,truck,0.06,561,195,639,317
10.01,truck,0.28,423,172,521,275
10.04,car,0.23,363,232,467,303
10.04,car,0.08,330,230,381,273
10.04,car,0.05,113,225,169,271
10.04,truck,0.06,562,196,639,310
10.04,truck,0.22,441,170,521,275
10.04,car,0.11,161,225,239,275
10.08,car,0.23,363,232,467,303
10.08,car,0.05,111,225,166,271
10.08,car,0.09,330,230,380,274
10.08,truck,0.05,563,197,638,307
10.08,truck,0.22,442,170,523,277
10.08,car,0.12,155,225,237,278
10.08,car,0.02,235,238,261,259
10.11,car,0.22,363,233,466,304
10.11,car,0.05,106,226,166,271
10.11,car,0.09,330,229,380,273
10.11,car,0.12,151,225,238,279
10.11,truck,0.05,565,197,638,303
10.11,truck,0.22,445,169,524,277
10.11,car,0.02,233,235,261,259
10.11,car,0.01,301,225,314,236
10.14,car,0.23,363,232,467,304
10.14,car,0.05,100,226,163,272
10.14,car,0.09,329,229,379,274
10.14,truck,0.23,443,168,525,278
10.14,car,0.12,149,226,236,280
10.14,car,0.02,233,236,262,259
10.14,car,0.04,569,195,639,302
10.14,car,0.01,300,224,313,235
10.18,car,0.23,363,233,467,304
10.18,car,0.06,93,226,161,274
10.18,car,0.09,329,228,379,273
10.18,car,0.13,146,226,235,282
10.18,truck,0.23,444,168,526,279
10.18,truck,0.04,568,196,638,302
10.18,car,0.02,233,234,262,258
10.21,car,0.23,363,232,467,304
10.21,car,0.06,86,226,161,274
10.21,car,0.09,329,228,379,274
10.21,car,0.14,140,225,235,283
10.21,car,0.03,572,195,639,302
10.21,truck,0.23,445,167,527,279
10.21,car,0.03,232,236,270,260
10.24,car,0.23,362,232,466,304
10.24,car,0.06,82,227,157,276
10.24,car,0.09,329,228,379,274
10.24,car,0.14,137,226,231,284
10.24,car,0.03,575,197,638,301
10.24,truck,0.24,443,167,528,277
10.24,car,0.03,228,237,261,261
10.28,car,0.23,362,232,466,304
10.28,car,0.09,329,228,379,275
10.28,car,0.14,134,225,231,284
10.28,car,0.05,80,227,148,275
10.28,car,0.03,578,197,638,301
10.28,car,0.02,228,236,256,260
10.28,truck,0.24,441,167,529,277
10.31,car,0.23,362,232,467,304
10.31,car,0.09,329,227,378,274
10.31,car,0.06,75,227,149,276
10.31,car,0.13,131,224,224,283
10.31,truck,0.25,442,166,533,277
10.31,car,0.03,580,195,639,301
10.31,car,0.02,225,237,255,259
10.34,car,0.23,362,231,467,304
10.34,car,0.06,72,226,149,277
10.34,car,0.09,329,227,378,275
10.34,truck,0.34,421,165,533,279
10.34,car,0.13,128,223,222,282
10.34,truck,0.03,581,195,639,302
10.34,car,0.03,226,236,257,261
10.34,car,0.01,298,224,313,234
10.38,car,0.24,361,230,467,305
10.38,car,0.06,69,227,146,277
10.38,car,0.09,329,226,378,274
10.38,truck,0.36,418,165,536,279
10.38,car,0.13,123,225,222,283
10.38,truck,0.03,584,195,639,301
10.38,car,0.01,298,224,313,234
10.38,car,0.03,220,237,255,261
10.41,car,0.24,361,230,467,305
10.41,car,0.06,66,226,147,279
10.41,car,0.10,329,226,382,275
10.41,car,0.15,117,224,223,287
10.41,truck,0.36,420,164,538,279
10.41,car,0.03,585,195,639,302
10.41,car,0.01,297,224,312,234
10.41,car,0.03,219,236,257,262
10.44,car,0.24,361,231,467,305
10.44,car,0.06,63,226,144,279
10.44,car,0.10,329,225,383,275
10.44,car,0.16,113,224,222,288
10.44,truck,0.36,420,163,538,279
10.44,person,0.03,0,231,27,358
10.44,truck,0.03,587,194,639,302
10.44,car,0.01,297,223,312,234
10.44,car,0.03,219,235,257,262
10.48,car,0.24,361,230,467,305
10.48,car,0.06,59,226,143,279
10.48,car,0.10,329,225,383,275
10.48,car,0.13,107,224,205,286
10.48,person,0.02,0,237,15,358
10.48,car,0.02,589,199,639,305
10.48,truck,0.36,419,163,540,278
10.48,car,0.03,217,234,255,260
10.51,car,0.24,361,230,467,304
10.51,car,0.06,55,225,139,279
10.51,car,0.11,328,224,383,275
10.51,car,0.13,104,224,204,288
10.51,car,0.02,592,194,639,302
10.51,truck,0.37,420,162,542,280
10.51,car,0.04,217,233,257,261
10.54,car,0.25,361,229,467,305
10.54,car,0.06,51,225,139,280
10.54,car,0.18,99,222,220,291
10.54,car,0.10,329,224,379,274
10.54,truck,0.23,455,164,541,282
10.54,truck,0.03,593,195,638,305
10.54,car,0.03,218,234,254,256
10.58,car,0.25,360,229,466,305
10.58,car,0.07,48,224,140,280
10.58,car,0.19,95,222,218,295
10.58,car,0.10,329,225,378,275
10.58,truck,0.23,457,163,542,282
10.58,truck,0.03,594,194,639,304
10.58,car,0.03,214,234,254,257
10.61,car,0.25,360,229,466,306
10.61,car,0.06,44,224,134,280
10.61,truck,0.38,421,161,544,282
10.61,car,0.10,329,223,379,275
10.61,car,0.18,90,223,213,295
10.61,truck,0.02,596,197,639,306
10.64,car,0.25,360,228,466,305
10.64,car,0.06,40,223,130,281
10.64,truck,0.40,419,160,545,282
10.64,car,0.10,328,222,379,273
10.64,car,0.20,84,222,217,296
10.64,truck,0.02,598,194,639,305
10.64,car,0.04,210,226,254,256
10.68,car,0.25,360,227,466,305
10.68,car,0.06,36,224,131,281
10.68,truck,0.40,420,159,546,282
10.68,car,0.10,328,222,378,273
10.68,car,0.20,77,221,214,295
10.68,car,0.05,209,225,255,257
10.68,car,0.02,599,198,638,305
10.71,car,0.25,360,226,466,304
10.71,car,0.05,33,223,123,280
10.71,truck,0.40,421,158,547,284
10.71,car,0.10,328,222,378,273
10.71,car,0.20,71,220,213,293
10.71,car,0.05,206,225,256,260
10.71,car,0.02,602,203,638,305
10.74,car,0.26,360,225,466,304
10.74,car,0.05,30,223,117,281
10.74,truck,0.41,421,156,549,282
10.74,car,0.20,65,219,208,295
10.74,car,0.10,328,223,378,274
10.74,car,0.05,205,226,255,259
10.74,car,0.02,605,202,639,304
10.78,car,0.26,360,224,467,304
10.78,car,0.05,26,222,115,283
10.78,truck,0.41,421,154,552,280
10.78,car,0.10,328,222,378,274
10.78,car,0.20,60,219,206,296
10.78,car,0.05,203,225,253,259
10.78,car,0.01,607,236,639,303
10.81,car,0.26,360,224,467,304
10.81,truck,0.42,422,154,553,283
10.81,car,0.05,22,223,111,283
10.81,car,0.10,328,221,379,273
10.81,car,0.20,53,218,202,296
10.81,car,0.06,201,225,254,260
10.81,car,0.01,610,210,639,304
10.84,car,0.26,360,223,467,303
10.84,car,0.05,18,221,111,283
10.84,truck,0.42,423,153,555,283
10.84,car,0.20,45,216,200,294
10.84,car,0.11,327,221,381,272
10.84,car,0.06,198,222,252,261
10.84,car,0.01,612,216,639,304
10.84,car,0.01,191,222,213,237
10.88,car,0.27,360,222,467,303
10.88,truck,0.42,424,152,557,281
10.88,car,0.21,34,216,199,295
10.88,car,0.11,328,219,380,273
10.88,car,0.05,13,221,107,284
10.88,car,0.07,196,220,250,263
10.88,car,0.01,614,220,639,304
10.88,car,0.01,188,221,211,238
10.91,car,0.27,360,222,468,303
10.91,truck,0.42,425,152,558,282
10.91,car,0.21,18,215,197,294
10.91,car,0.12,328,218,384,273
10.91,car,0.07,194,224,248,266
10.91,car,0.01,616,224,639,303
10.91,car,0.05,8,221,105,285
10.94,car,0.27,360,222,469,304
10.94,truck,0.43,424,151,559,282
10.94,car,0.21,17,215,195,296
10.94,car,0.12,328,217,384,273
10.94,car,0.07,192,223,246,265
10.94,car,0.05,5,220,105,285
10.94,car,0.01,618,226,639,303
10.94,car,0.01,185,219,211,237
10.98,car,0.28,360,221,469,304
10.98,truck,0.43,424,150,560,280
10.98,car,0.22,7,215,191,303
10.98,car,0.12,328,217,385,273
10.98,car,0.07,190,222,248,265
10.98,car,0.04,0,220,97,285
10.98,truck,0.01,621,235,639,303
11.01,car,0.28,360,221,470,304
11.01,truck,0.43,425,149,561,281
11.01,car,0.21,5,215,192,301
11.01,car,0.12,328,217,385,273
11.01,car,0.08,189,223,249,266
11.01,car,0.00,624,235,639,303
11.01,car,0.03,0,221,77,286
11.04,car,0.28,360,221,470,304
11.04,truck,0.43,426,148,564,279
11.04,car,0.12,328,217,385,273
11.04,car,0.23,0,215,187,310
11.04,car,0.08,187,223,247,266
11.04,car,0.00,627,243,639,304
11.08,car,0.28,361,221,471,305
11.08,truck,0.43,426,148,565,281
11.08,car,0.22,0,214,183,313
11.08,car,0.12,329,217,385,273
11.08,car,0.08,186,222,246,265
11.08,car,0.00,630,250,639,303
11.11,car,0.28,360,222,471,306
11.11,car,0.22,0,214,183,313
11.11,truck,0.45,427,146,568,284
11.11,car,0.09,184,220,249,266
11.11,car,0.12,329,217,385,273
11.14,car,0.28,360,222,471,306
11.14,car,0.22,0,214,180,316
11.14,truck,0.45,428,146,570,283
11.14,car,0.09,182,221,248,267
11.14,car,0.12,329,217,385,273
11.18,car,0.29,361,222,472,307
11.18,car,0.21,0,214,176,316
11.18,car,0.09,182,220,248,268
11.18,truck,0.46,427,145,571,285
11.18,car,0.12,329,218,384,274
11.21,car,0.29,361,222,473,307
11.21,car,0.20,0,214,173,315
11.21,truck,0.48,427,145,572,289
11.21,car,0.09,180,220,247,268
11.21,car,0.12,329,219,384,275
11.24,car,0.29,361,222,474,308
11.24,car,0.20,0,213,169,318
11.24,truck,0.47,428,145,574,288
11.24,car,0.10,178,220,247,269
11.24,car,0.12,329,219,384,275
11.28,car,0.29,361,222,474,308
11.28,car,0.21,1,213,167,322
11.28,truck,0.46,430,145,575,287
11.28,car,0.10,177,219,247,269
11.28,car,0.12,329,219,383,275
11.31,car,0.29,361,222,474,308
11.31,truck,0.47,430,144,579,288
11.31,car,0.21,0,213,162,332
11.31,car,0.10,175,220,244,270
11.31,car,0.12,329,218,384,275
11.34,car,0.30,361,223,475,309
11.34,car,0.19,0,214,160,323
11.34,truck,0.46,430,144,580,285
11.34,car,0.10,174,219,243,270
11.34,car,0.12,329,218,384,275
11.38,car,0.30,361,223,475,310
11.38,car,0.17,0,214,156,317
11.38,truck,0.47,430,144,583,286
11.38,car,0.10,172,219,243,270
11.38,car,0.12,329,219,384,276
11.41,car,0.30,361,222,476,309
11.41,car,0.17,0,214,153,321
11.41,truck,0.46,432,143,584,284
11.41,car,0.10,169,220,241,271
11.41,car,0.11,330,220,383,276
11.44,car,0.31,361,222,477,310
11.44,car,0.16,0,214,149,317
11.44,car,0.10,168,221,242,272
11.44,truck,0.47,432,142,586,284
11.44,car,0.11,329,223,383,277
11.48,car,0.31,361,222,478,310
11.48,car,0.16,0,213,146,323
11.48,car,0.11,165,221,241,273
11.48,truck,0.48,432,142,587,289
11.48,car,0.12,329,220,383,277
11.48,car,0.01,295,217,311,228
11.51,car,0.31,361,222,479,311
11.51,car,0.15,0,215,144,321
11.51,car,0.11,164,221,240,273
11.51,truck,0.49,432,140,589,288
11.51,car,0.12,329,219,383,277
11.51,car,0.01,295,217,311,228
11.54,car,0.31,360,221,478,309
11.54,car,0.15,0,213,140,323
11.54,car,0.11,163,222,240,274
11.54,truck,0.49,431,140,590,288
11.54,car,0.11,329,223,381,277
11.54,car,0.01,295,218,311,229
11.58,car,0.31,361,221,479,309
11.58,car,0.13,0,213,136,320
11.58,car,0.11,161,221,239,274
11.58,car,0.09,330,228,378,277
11.58,truck,0.48,432,137,593,286
11.58,car,0.01,295,217,311,228
11.61,car,0.31,361,221,480,309
11.61,car,0.12,0,212,128,317
11.61,car,0.11,159,220,238,274
11.61,truck,0.47,432,136,595,287
11.61,car,0.09,330,229,377,277
11.64,car,0.32,360,220,480,310
11.64,car,0.12,156,221,238,276
11.64,truck,0.46,432,135,600,287
11.64,car,0.11,0,212,123,323
11.64,car,0.10,329,223,379,277
11.68,car,0.32,361,220,482,310
11.68,car,0.13,155,221,239,277
11.68,truck,0.46,431,135,603,287
11.68,car,0.12,0,211,121,334
11.68,car,0.11,329,222,380,278
11.71,car,0.33,361,219,482,311
11.71,truck,0.46,431,134,605,285
11.71,car,0.13,152,221,237,278
11.71,car,0.12,0,210,114,345
11.71,car,0.09,330,230,376,278
11.75,car,0.33,361,220,484,312
11.75,truck,0.45,433,134,607,286
11.75,car,0.13,150,221,237,278
11.75,car,0.10,0,209,107,338
11.75,car,0.09,330,229,376,277
11.78,car,0.34,361,219,485,313
11.78,car,0.13,148,221,235,279
11.78,truck,0.45,432,133,607,289
11.78,car,0.08,330,230,375,278
11.78,car,0.10,0,209,105,344
11.81,car,0.35,361,220,486,314
11.81,car,0.13,146,221,233,279
11.81,truck,0.44,433,133,610,287
11.81,car,0.10,329,226,379,279
11.81,car,0.08,0,209,98,336
11.81,car,0.01,293,219,310,231
11.85,car,0.35,361,220,487,314
11.85,car,0.13,143,221,230,279
11.85,truck,0.44,434,133,612,283
11.85,car,0.11,330,224,379,280
11.85,car,0.09,0,208,98,349
11.85,car,0.01,293,219,310,231
11.88,car,0.34,361,220,487,313
11.88,car,0.13,140,221,230,279
11.88,truck,0.43,435,132,618,293
11.88,car,0.12,330,221,381,280
11.88,car,0.04,0,209,74,304
11.91,car,0.35,362,220,489,316
11.91,car,0.13,139,222,231,280
11.91,truck,0.41,437,133,622,291
11.91,car,0.11,329,224,381,279
11.91,car,0.08,0,212,89,353
11.95,car,0.35,362,221,489,315
11.95,car,0.14,134,222,229,281
11.95,truck,0.41,436,133,623,289
11.95,car,0.11,329,224,381,280
11.95,car,0.07,0,211,82,356
11.98,car,0.35,362,220,490,315
11.98,car,0.14,131,221,227,283
11.98,truck,0.41,438,132,625,289
11.98,car,0.12,329,221,381,281
11.98,car,0.01,0,219,48,284
